Method,path,req,Param_Name,CORS,api_id,Dev_resources_id
PUT,/account_payment/{payment_id},path,payment_id,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,reference_code,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,crypto_address,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,fiat_bank_account,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,crypto_currency,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,fiat_currency,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,crypto_amount,yes,,8jw24bbm7a
PUT,/account_payment/{payment_id},body,fiat_amount,yes,,8jw24bbm7a
GET,/report/cust/client,header,token,yes,,8jw24bbm7a
GET,/report/cust/client,querystring,email,yes,,8jw24bbm7a
GET,/report/cust/client,querystring,uuid,yes,,8jw24bbm7a
GET,/report/cust/client,querystring,page,yes,,8jw24bbm7a
GET,/report/cust/client,querystring,count,yes,,8jw24bbm7a
GET,/report/cust/client,querystring,start_date,yes,,8jw24bbm7a
GET,/report/cust/client,querystring,end_date,yes,,8jw24bbm7a
GET,/report/cust/client/summary,header,token,yes,,8jw24bbm7a
GET,/report/cust/client/summary,querystring,date,yes,,8jw24bbm7a
GET,/report/cust/client/summary,querystring,start_date,yes,,8jw24bbm7a
GET,/report/cust/client/summary,querystring,end_date,yes,,8jw24bbm7a
GET,/report/exchange/brokerage/sub-account/balance,header,token,yes,,8jw24bbm7a
GET,/report/exchange/brokerage/sub-account/balance,querystring,exchange,yes,,8jw24bbm7a
GET,/report/exchange/brokerage/sub-account/balance,querystring,admin_wallet_id,yes,,8jw24bbm7a
GET,/report/exchange/brokerage/sub-account/balance,querystring,account_manager_id,yes,,8jw24bbm7a
GET,/report/inv/client/summary,header,token,yes,,8jw24bbm7a
GET,/report/inv/client/summary,querystring,date,yes,,8jw24bbm7a
GET,/report/cron/inv/client/summary,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd/summary,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd/summary,querystring,date,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/binance,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/binance,querystring,date,yes,,8jw24bbm7a
GET,/report/cron/inv/qd_wallet/binance,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/coinbase,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/coinbase,querystring,date,yes,,8jw24bbm7a
GET,/report/cron/inv/qd_wallet/coinbase,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/onchain,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/onchain,querystring,date,yes,,8jw24bbm7a
GET,/report/inv/client,header,token,yes,,8jw24bbm7a
GET,/report/inv/client,querystring,start_date,yes,,8jw24bbm7a
GET,/report/inv/client,querystring,end_date,yes,,8jw24bbm7a
GET,/report/inv/client,querystring,uuid,yes,,8jw24bbm7a
GET,/report/inv/client,querystring,page,yes,,8jw24bbm7a
GET,/report/inv/client,querystring,count,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,header,token,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,querystring,currency_code,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,querystring,public_address,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,querystring,page,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,querystring,count,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,querystring,start_block,yes,,8jw24bbm7a
GET,/report/client/txs/public_address,querystring,end_block,yes,,8jw24bbm7a
GET,/report/cron/inv/client,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/binance/brokerage,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/binance/brokerage,querystring,date,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/binance/product,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd_wallet/binance/product,querystring,date,yes,,8jw24bbm7a
GET,/report/cron/inv/qd_wallet/binance/brokerage,header,token,yes,,8jw24bbm7a
GET,/report/cron/inv/qd_wallet/binance/product,header,token,yes,,8jw24bbm7a
GET,/report/cron/cust/client,header,token,yes,,8jw24bbm7a
PUT,/user/{uuid}/2fa/disable/login,header,token,yes,,8jw24bbm7a
PUT,/user/{uuid}/2fa/disable/login,path,uuid,yes,,8jw24bbm7a
PUT,/user/{uuid}/2fa/disable/custody_withdraw,header,token,yes,,8jw24bbm7a
PUT,/user/{uuid}/2fa/disable/custody_withdraw,path,uuid,yes,,8jw24bbm7a
POST,/request/send,header,token,yes,,8jw24bbm7a
POST,/request/send,body,url,yes,,8jw24bbm7a
POST,/request/send,body,method,yes,,8jw24bbm7a
POST,/request/send,body,request_body,yes,,8jw24bbm7a
POST,/notification/mobile_app_updates,header,token,yes,,8jw24bbm7a
POST,/notification/qd_system_maintenance,header,token,yes,,8jw24bbm7a
POST,/notification/qd_system_maintenance,body,date_of_maintenance,yes,,8jw24bbm7a
POST,/notification/qd_system_maintenance,body,startTime_of_maintenance,yes,,8jw24bbm7a
POST,/notification/qd_system_maintenance,body,endTime_of_maintenance,yes,,8jw24bbm7a
GET,/account_payment/{payment_id}/uploading_url,header,token,yes,,8jw24bbm7a
GET,/account_payment/{payment_id}/uploading_url,path,payment_id,yes,,8jw24bbm7a
GET,/account_payment/{payment_id}/uploading_url,querystring,uuid,yes,,8jw24bbm7a
GET,/report/cust/client/wallet/balance,header,token,yes,,8jw24bbm7a
GET,/report/cust/client/wallet/balance,querystring,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/report/cust/client/wallet/balance,querystring,start_date,yes,,8jw24bbm7a
GET,/report/cust/client/wallet/balance,querystring,end_date,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,header,token,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,path,m_hd_wallet_id,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,month_year_once,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,subscription_fee_USD,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,insurance_coverage_USD,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,management_fee_discount_off,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,staff_remark,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,start_date,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,end_date,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,amount,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,currency_code,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,confirmed_txid,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,crypto_address,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,fiat_bank_account,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,fiat_swift_code,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription,body,confirmed_doc_file,yes,,8jw24bbm7a
DELETE,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},header,token,yes,,8jw24bbm7a
DELETE,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
DELETE,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},path,subscription_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id}/freshdesk,header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id}/freshdesk,path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id}/freshdesk,path,subscription_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id}/freshdesk,path,order_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},path,subscription_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},path,order_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/queue,header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/queue,querystring,page,yes,,8jw24bbm7a
GET,/upgrade_wallet/queue,querystring,count,yes,,8jw24bbm7a
GET,/upgrade_wallet/queue,querystring,type,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription,header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription,path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription,querystring,page,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription,querystring,count,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order,header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order,path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order,path,subscription_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order,querystring,page,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order,querystring,count,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order,querystring,month_year_once,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},header,token,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},path,subscription_id,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},path,order_id,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,month_year_once,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,subscription_fee_USD,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,insurance_coverage_USD,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,management_fee_discount_off,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,staff_remark,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,start_date,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,end_date,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,amount,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,currency_code,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,confirmed_txid,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,crypto_address,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,fiat_bank_account,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,fiat_swift_code,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,confirmed_doc_file,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,order_discount,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,staff_first_name,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,staff_last_name,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/order/{order_id},body,status,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},header,token,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},path,subscription_id,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},body,month_year_once,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},body,subscription_fee_USD,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},body,insurance_coverage_USD,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},body,management_fee_discount_off,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},body,amount,yes,,8jw24bbm7a
PUT,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},body,currency_code,yes,,8jw24bbm7a
GET,/report/inv/qd/management_record,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd/management_record,querystring,date,yes,,8jw24bbm7a
GET,/report/inv/qd/management_record,querystring,start_date,yes,,8jw24bbm7a
GET,/report/inv/qd/management_record,querystring,end_date,yes,,8jw24bbm7a
GET,/report/inv/qd/management_record,querystring,location,yes,,8jw24bbm7a
GET,/report/inv/qd/actual_holding,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd/actual_holding,querystring,date,yes,,8jw24bbm7a
GET,/report/inv/qd/actual_holding,querystring,start_date,yes,,8jw24bbm7a
GET,/report/inv/qd/actual_holding,querystring,end_date,yes,,8jw24bbm7a
GET,/report/inv/qd/actual_holding,querystring,location,yes,,8jw24bbm7a
GET,/report/inv/qd/system_record,header,token,yes,,8jw24bbm7a
GET,/report/inv/qd/system_record,querystring,date,yes,,8jw24bbm7a
GET,/report/inv/qd/system_record,querystring,start_date,yes,,8jw24bbm7a
GET,/report/inv/qd/system_record,querystring,end_date,yes,,8jw24bbm7a
GET,/report/inv/qd/system_record,querystring,location,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,header,token,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,path,m_hd_wallet_id,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,path,subscription_id,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,path,renew_queue_id,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,start_date,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,end_date,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,amount,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,currency_code,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,confirmed_txid,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,crypto_address,yes,,8jw24bbm7a
POST,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id}/order,body,order_discount,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id},path,subscription_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/new_queue/{new_queue_id},header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/new_queue/{new_queue_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/new_queue/{new_queue_id},path,new_queue_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id},header,token,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id},path,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id},path,subscription_id,yes,,8jw24bbm7a
GET,/upgrade_wallet/{m_hd_wallet_id}/subscription/{subscription_id}/renew_queue/{renew_queue_id},path,renew_queue_id,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,header,token,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,path,uuid,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,currency_code,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,m_hd_wallet_id,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,type,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,page,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,count,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,txid,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,start_date,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,date_length,yes,,8jw24bbm7a
GET,/user/{uuid}/tx,querystring,status,yes,,8jw24bbm7a
GET,/address_book/ens,header,token,yes,,8jw24bbm7a
GET,/address_book/ens,querystring,ens,yes,,8jw24bbm7a
POST,/address_book/{uuid},header,token,yes,,8jw24bbm7a
POST,/address_book/{uuid},path,uuid,yes,,8jw24bbm7a
POST,/address_book/{uuid},body,public_address,yes,,8jw24bbm7a
POST,/address_book/{uuid},body,currency_code,yes,,8jw24bbm7a
POST,/address_book/{uuid},body,ens,yes,,8jw24bbm7a
POST,/address_book/{uuid},body,client_remark,yes,,8jw24bbm7a
POST,/address_book/{uuid},body,name,yes,,8jw24bbm7a
DELETE,/address_book/{uuid}/{address_book_id},header,token,yes,,8jw24bbm7a
DELETE,/address_book/{uuid}/{address_book_id},path,uuid,yes,,8jw24bbm7a
DELETE,/address_book/{uuid}/{address_book_id},path,address_book_id,yes,,8jw24bbm7a
GET,/address_book/{uuid},header,token,yes,,8jw24bbm7a
GET,/address_book/{uuid},path,uuid,yes,,8jw24bbm7a
GET,/address_book/{uuid},querystring,display,yes,,8jw24bbm7a
GET,/address_book/{uuid},querystring,ens,yes,,8jw24bbm7a
GET,/address_book/{uuid},querystring,public_address,yes,,8jw24bbm7a
GET,/address_book/{uuid},querystring,currency_code,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},header,token,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},path,uuid,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},path,address_book_id,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},body,public_address,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},body,currency_code,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},body,ens,yes,,8jw24bbm7a
PUT,/address_book/{uuid}/{address_book_id},body,client_remark,yes,,8jw24bbm7a
GET,/report/inv/user_statement,header,token,yes,,8jw24bbm7a
GET,/report/inv/user_statement,querystring,uuid,yes,,8jw24bbm7a
GET,/report/inv/user_statement,querystring,start_date,yes,,8jw24bbm7a
GET,/report/inv/user_statement,querystring,end_date,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,header,token,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,path,abt_order_id,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,body,from_abt_profile_id,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,body,taker_request,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,body,market_request,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,body,staff_name,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,body,staff_remark,yes,,8jw24bbm7a
POST,/abt/order/{abt_order_id}/chatroom,body,message,yes,,8jw24bbm7a
POST,/abt/crypto_balance,header,token,yes,,8jw24bbm7a
POST,/abt/crypto_balance,body,abt_profile_id,yes,,8jw24bbm7a
POST,/abt/crypto_balance,body,inv_account_id,yes,,8jw24bbm7a
POST,/abt/crypto_balance,body,inv_account_number,yes,,8jw24bbm7a
POST,/abt/crypto_balance,body,currency,yes,,8jw24bbm7a
POST,/abt/order,header,token,yes,,8jw24bbm7a
POST,/abt/order,body,ads_id,yes,,8jw24bbm7a
POST,/abt/order,body,chat_id,yes,,8jw24bbm7a
POST,/abt/order,body,maker_abt_profile_id,yes,,8jw24bbm7a
POST,/abt/order,body,taker_abt_profile_id,yes,,8jw24bbm7a
POST,/abt/order,body,qd_transaction_id,yes,,8jw24bbm7a
POST,/abt/order,body,side,yes,,8jw24bbm7a
POST,/abt/order,body,order_status,yes,,8jw24bbm7a
POST,/abt/order,body,desc,yes,,8jw24bbm7a
POST,/abt/order,body,before_equal_create_timestamp,yes,,8jw24bbm7a
POST,/abt/order,body,after_equal_create_timestamp,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,header,token,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,path,abt_profile_id,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,body,product_id,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,body,action,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,body,quantity,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,body,client_remark,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,body,staff_remark,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx,body,qd_transaction_id,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,header,token,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,path,abt_profile_id,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,amount,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,action,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,currency_code,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,client_remark,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,staff_remark,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,qd_transaction_id,yes,,8jw24bbm7a
POST,/abt/profile/{abt_profile_id}/tx/crypto,body,inv,yes,,8jw24bbm7a
POST,/abt/ads,header,token,yes,,8jw24bbm7a
POST,/abt/ads,body,maker_abt_profile_id,yes,,8jw24bbm7a
POST,/abt/ads,body,abt_balance_id,yes,,8jw24bbm7a
POST,/abt/ads,body,ref_price,yes,,8jw24bbm7a
POST,/abt/ads,body,crypto_balance_id,yes,,8jw24bbm7a
POST,/abt/ads,body,side,yes,,8jw24bbm7a
POST,/abt/ads,body,description,yes,,8jw24bbm7a
POST,/abt/ads,body,qd_transaction_id,yes,,8jw24bbm7a
POST,/abt/ads,body,list_quantity,yes,,8jw24bbm7a
POST,/abt/ads,body,fulfilled_quantity,yes,,8jw24bbm7a
POST,/abt/ads,body,listing_fee,yes,,8jw24bbm7a
POST,/abt/ads,body,categories,yes,,8jw24bbm7a
POST,/abt/ads,body,market_status,yes,,8jw24bbm7a
POST,/abt/product,header,token,yes,,8jw24bbm7a
POST,/abt/product,body,name,yes,,8jw24bbm7a
POST,/abt/product,body,token_id,yes,,8jw24bbm7a
POST,/abt/product,body,unit,yes,,8jw24bbm7a
POST,/abt/product,body,quantity,yes,,8jw24bbm7a
POST,/abt/product,body,offering_fee,yes,,8jw24bbm7a
POST,/abt/product,body,offering_fee_currency,yes,,8jw24bbm7a
POST,/abt/product,body,public_address,yes,,8jw24bbm7a
POST,/abt/product,body,description,yes,,8jw24bbm7a
POST,/abt/product,body,staff_remark,yes,,8jw24bbm7a
POST,/abt/product,body,icon_num,yes,,8jw24bbm7a
POST,/abt/product,body,staff_doc_num,yes,,8jw24bbm7a
GET,/abt/balance,header,token,yes,,8jw24bbm7a
GET,/abt/balance,querystring,abt_balance_id,yes,,8jw24bbm7a
GET,/abt/balance,querystring,abt_profile_id,yes,,8jw24bbm7a
GET,/abt/balance,querystring,product_id,yes,,8jw24bbm7a
GET,/abt/balance,querystring,unit,yes,,8jw24bbm7a
GET,/abt/balance,querystring,account_status,yes,,8jw24bbm7a
GET,/abt/balance,querystring,desc,yes,,8jw24bbm7a
GET,/abt/balance,querystring,before_equal_create_timestamp,yes,,8jw24bbm7a
GET,/abt/balance,querystring,after_equal_create_timestamp,yes,,8jw24bbm7a
GET,/abt/order/{abt_order_id}/chatroom,header,token,yes,,8jw24bbm7a
GET,/abt/order/{abt_order_id}/chatroom,path,abt_order_id,yes,,8jw24bbm7a
GET,/abt/order/{abt_order_id}/chatroom,querystring,desc,yes,,8jw24bbm7a
GET,/abt/order/{abt_order_id}/chatroom,querystring,from_create_timestamp,yes,,8jw24bbm7a
GET,/abt/order/{abt_order_id}/chatroom,querystring,to_create_timestamp,yes,,8jw24bbm7a
GET,/abt/crypto_balance,header,token,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,crypto_balance_id,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,abt_profile_id,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,inv_account_id,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,currency,yes,,8jw24bbm7a
